thisN,thisTrialN,thisRepN,expBlk.thisRepN,expBlk.thisTrialN,expBlk.thisN,expBlk.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,blockInit.started,blockInit.stopped,trlInit.started,trlInit.stopped,fixationCircle.started,fixationCircle.stopped,stim.started,stim.stopped,stimT,preCueRest.started,preCueRest.stopped,retrocue.started,retrocue.stopped,delayCode_2.started,delayCode_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.12367259999882663,0.12437779999891063,,,,,,,,,,,,,,,,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
0,0,0,0,0,0,0,0,0,0,0,0.14571100000102888,,,,0.12469780000174069,0.125139499999932,0.12577170000076876,0.1260879000001296,0.147296399998595,0.1479356000018015,0.2959405000001425,3.278828099999373,3,3.2959990999988804,3.7794060000014724,3.795951000000059,4.280009300000529,4.296493300000293,4.296928200001275,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
1,0,1,0,0,0,0,1,0,1,0,4.310241099999985,,,,,,4.297233199999027,4.297543000000587,4.311884999999165,4.312848900000972,4.346885700000712,7.3391044000018155,3,7.344413200000417,7.839792700000544,7.863947300000291,8.34079070000007,8.3631916000013,8.363675799999328,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
2,0,2,0,0,0,0,2,0,2,0,8.376443500001187,,,,,,8.363880199998675,8.36403799999971,8.377945100000943,8.378379800000403,8.411577999999281,11.400966600001993,3,11.412982199999533,11.901902900001005,11.911958400000003,12.402759299999161,12.410752600000706,12.411083800001506,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
3,0,3,0,0,0,0,3,0,3,0,12.426245499998913,,,,,,12.411308200000349,12.411662800001068,12.427747300000192,12.428140399999393,12.462860700001329,15.450806900000316,3,15.461765500000183,15.951576899999054,15.960986300000513,16.45264070000121,16.461211599998933,16.461720600000262,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
4,0,4,0,0,0,0,4,0,4,0,16.476440800001,,,,,,16.461971100001392,16.46242269999857,16.478032899998652,16.478665900001943,16.51282640000136,19.50463949999903,3,19.510374299999967,20.005276600000798,20.028185300001496,20.506060399999114,20.527790500000265,20.528185600000143,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
5,0,5,0,0,0,0,5,0,5,0,20.542898499999865,,,,,,20.528392899999744,20.528624099999433,20.544684399999824,20.545197200000985,20.579107900000963,23.570320800001355,3,23.57665999999881,24.071020300001692,24.09537249999994,24.57170269999915,24.59513650000008,24.595701099999133,022014,001,2025-05-05_17h55.13.147,KeoghRevisedRetrocueTask,2024.2.4,59.58555860566511,2025-05-05 17h55.22.308129 -0700,
6,0,6,,,,,6,0,6,0,24.609639599999355,,,,,,24.59595900000204,24.59629589999895,24.611102999999275,24.611511999999493,24.644235700001445,,,,,,,,,,,,,,,,
