thisN,thisTrialN,thisRepN,probeMouse.x,probeMouse.y,probeMouse.leftButton,probeMouse.midButton,probeMouse.rightButton,probeMouse.time,probeMouse.mouseOnProbes,expBlk.thisRepN,expBlk.thisTrialN,expBlk.thisN,expBlk.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,blockInit.started,blockInit.stopped,trlInit.started,trlInit.stopped,TRIALID,Unnamed: 0,leftCategory,leftImagePath,rightCategory,rightImagePath,cuedItem,leftDistance,rightDistance,fixationCircle.started,fixationCircle.stopped,stim.started,stim.stopped,stimT,preCueRest.started,preCueRest.stopped,retrocue.started,retrocue.stopped,delayCode_2.started,delayCode_2.stopped,testingBlk.started,testingBlk.stopped,trials.probeMouse.x,trials.probeMouse.y,trials.probeMouse.leftButton,trials.probeMouse.midButton,trials.probeMouse.rightButton,trials.probeMouse.time,trials.probeMouse.mouseOnProbes,rspIndex,missingRsp,ITI.started,ITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,0.09734839999964606,0.09781139999995503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179151,001,2025-06-30_11h42.43.022,KeoghRevisedRetrocueTask,2024.2.4,60.37192729518065,2025-06-30 11h42.47.203537 -0700,
0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005833333333333334, 0.035833333333333335, 0.08, 0.1025, 0.13083333333333333, 0.1425, 0.15, 0.155, 0.1575, 0.15833333333333333, 0.15833333333333333, 0.15833333333333333, 0.15833333333333333, 0.1575, 0.15583333333333332, 0.155, 0.15166666666666667, 0.14333333333333334, 0.12833333333333333, 0.11666666666666667, 0.10166666666666667, 0.0925, 0.08666666666666667, 0.08583333333333333, 0.085, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.085, 0.0875, 0.09, 0.09333333333333334, 0.09666666666666666, 0.09916666666666667, 0.10083333333333333, 0.10166666666666667, 0.1025, 0.1025, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016666666666666666, -0.058333333333333334, -0.1075, -0.13833333333333334, -0.18083333333333335, -0.20333333333333334, -0.22166666666666668, -0.2425, -0.25666666666666665, -0.26666666666666666, -0.27166666666666667, -0.2758333333333333, -0.2808333333333333, -0.2841666666666667, -0.2875, -0.29, -0.29083333333333333, -0.285, -0.2725, -0.2525, -0.21916666666666668, -0.2, -0.18, -0.17333333333333334, -0.16916666666666666, -0.165, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16666666666666666, -0.17166666666666666, -0.1775, -0.18166666666666667, -0.18916666666666668, -0.19166666666666668, -0.19416666666666665, -0.195, -0.19666666666666666, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.018261400000483263, 0.03469779999977618, 0.05153539999992063, 0.06817430000046443, 0.08471890000055282, 0.10190130000046338, 0.11857539999982691, 0.13476119999995717, 0.1511623000005784, 0.16783110000051238, 0.18577280000044993, 0.20153949999985343, 0.21795250000013766, 0.2348867999999129, 0.25157080000008136, 0.2684755000000223, 0.2857444999999643, 0.3022145000004457, 0.3180334999997285, 0.3347324000005756, 0.35169560000031197, 0.36795450000045093, 0.384618799999771, 0.4012721999997666, 0.4177196000000549, 0.4345058999997491, 0.4512033999999403, 0.4680143000005046, 0.48456549999991694, 0.5014111000000412, 0.5179425000005722, 0.5346349000001283, 0.5511612999998761, 0.567804299999807, 0.5845923000006223, 0.6013209000002462, 0.6179627000001346, 0.6344432000005327, 0.6512207000005219, 0.6678768000001583, 0.6847391999999672, 0.701114399999824, 0.7178007000002253, 0.7344167999999627, 0.7510938000004899, 0.7677063000000999, 0.7847342000004573, 0.8011468000004243, 0.8180352999997922, 0.8350611000005301, 0.8514202000005753, 0.8677711999998792, 0.8843197000005603, 0.9013331000005564, 0.9183897000002617, 0.9347992000002705, 0.951512300000104, 0.9683068000003914, 0.9856611000004705, 1.0013467999997374, 1.0180351999997583, 1.0353565000004892, 1.0518836000001102, 1.0690848000003825, 1.085072200000468, 1.1017557000004672, 1.1182692000002135, 1.1350540000003093, 1.1511811999998827, 1.1690582000001086, 1.185420900000281, 1.2012838999999076, 1.218178799999805, 1.234934300000532, 1.2527735000003304, 1.2689231000003929, 1.2848487000001114, 1.301448100000016, 1.3185075000001234, 1.3352986999998393, 1.3522377999997843, 1.3676976000006107, 1.3843410999998014, 1.4013964000005217, 1.4177423999999519, 1.436128400000598, 1.4522246000005907, 1.468078200000491, 1.4847067999999126, 1.501362699999845, 1.5192980000001626, 1.5352047000005768, 1.5516333000005034, 1.5688732999997228, 1.5849685000002864, 1.6018929000001663, 1.6187238000002253, 1.6346798000004128, 1.6510849000005692, 1.667881500000476, 1.6844232000003103, 1.702013099999931, 1.71816680000029, 1.7344056000001729, 1.751003800000035, 1.7678230999999869, 1.7844214000006104, 1.8011307000006127, 1.8191907999998875]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0,0,0,0,0,0,0,0,0.11521749999974418,,,,0.09887669999989157,0.09913359999973181,0.1017493999997896,0.10213439999915863,"('179151', 0, 0)",0,cube,stimuli\cubes_resized\near_right_one.jpg,cube,stimuli\cubes_resized\far_center_four.jpg,left,near,far,0.11531969999941794,0.602504499999668,0.6347913999998127,3.631194699999469,3,3.6414316000000326,4.1317481999994925,4.136877199999617,4.632349099999374,6.637772499999301,6.638295999999173,6.646922699999777,8.462671499999487,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005833333333333334, 0.035833333333333335, 0.08, 0.1025, 0.13083333333333333, 0.1425, 0.15, 0.155, 0.1575, 0.15833333333333333, 0.15833333333333333, 0.15833333333333333, 0.15833333333333333, 0.1575, 0.15583333333333332, 0.155, 0.15166666666666667, 0.14333333333333334, 0.12833333333333333, 0.11666666666666667, 0.10166666666666667, 0.0925, 0.08666666666666667, 0.08583333333333333, 0.085, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.08416666666666667, 0.085, 0.0875, 0.09, 0.09333333333333334, 0.09666666666666666, 0.09916666666666667, 0.10083333333333333, 0.10166666666666667, 0.1025, 0.1025, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333, 0.10333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016666666666666666, -0.058333333333333334, -0.1075, -0.13833333333333334, -0.18083333333333335, -0.20333333333333334, -0.22166666666666668, -0.2425, -0.25666666666666665, -0.26666666666666666, -0.27166666666666667, -0.2758333333333333, -0.2808333333333333, -0.2841666666666667, -0.2875, -0.29, -0.29083333333333333, -0.285, -0.2725, -0.2525, -0.21916666666666668, -0.2, -0.18, -0.17333333333333334, -0.16916666666666666, -0.165, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16416666666666666, -0.16666666666666666, -0.17166666666666666, -0.1775, -0.18166666666666667, -0.18916666666666668, -0.19166666666666668, -0.19416666666666665, -0.195, -0.19666666666666666, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975, -0.1975]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.018261400000483263, 0.03469779999977618, 0.05153539999992063, 0.06817430000046443, 0.08471890000055282, 0.10190130000046338, 0.11857539999982691, 0.13476119999995717, 0.1511623000005784, 0.16783110000051238, 0.18577280000044993, 0.20153949999985343, 0.21795250000013766, 0.2348867999999129, 0.25157080000008136, 0.2684755000000223, 0.2857444999999643, 0.3022145000004457, 0.3180334999997285, 0.3347324000005756, 0.35169560000031197, 0.36795450000045093, 0.384618799999771, 0.4012721999997666, 0.4177196000000549, 0.4345058999997491, 0.4512033999999403, 0.4680143000005046, 0.48456549999991694, 0.5014111000000412, 0.5179425000005722, 0.5346349000001283, 0.5511612999998761, 0.567804299999807, 0.5845923000006223, 0.6013209000002462, 0.6179627000001346, 0.6344432000005327, 0.6512207000005219, 0.6678768000001583, 0.6847391999999672, 0.701114399999824, 0.7178007000002253, 0.7344167999999627, 0.7510938000004899, 0.7677063000000999, 0.7847342000004573, 0.8011468000004243, 0.8180352999997922, 0.8350611000005301, 0.8514202000005753, 0.8677711999998792, 0.8843197000005603, 0.9013331000005564, 0.9183897000002617, 0.9347992000002705, 0.951512300000104, 0.9683068000003914, 0.9856611000004705, 1.0013467999997374, 1.0180351999997583, 1.0353565000004892, 1.0518836000001102, 1.0690848000003825, 1.085072200000468, 1.1017557000004672, 1.1182692000002135, 1.1350540000003093, 1.1511811999998827, 1.1690582000001086, 1.185420900000281, 1.2012838999999076, 1.218178799999805, 1.234934300000532, 1.2527735000003304, 1.2689231000003929, 1.2848487000001114, 1.301448100000016, 1.3185075000001234, 1.3352986999998393, 1.3522377999997843, 1.3676976000006107, 1.3843410999998014, 1.4013964000005217, 1.4177423999999519, 1.436128400000598, 1.4522246000005907, 1.468078200000491, 1.4847067999999126, 1.501362699999845, 1.5192980000001626, 1.5352047000005768, 1.5516333000005034, 1.5688732999997228, 1.5849685000002864, 1.6018929000001663, 1.6187238000002253, 1.6346798000004128, 1.6510849000005692, 1.667881500000476, 1.6844232000003103, 1.702013099999931, 1.71816680000029, 1.7344056000001729, 1.751003800000035, 1.7678230999999869, 1.7844214000006104, 1.8011307000006127, 1.8191907999998875]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1,True,8.484047399999326,8.484275999999227,179151,001,2025-06-30_11h42.43.022,KeoghRevisedRetrocueTask,2024.2.4,60.37192729518065,2025-06-30 11h42.47.203537 -0700,
