thisN,thisTrialN,thisRepN,expBlk.thisRepN,expBlk.thisTrialN,expBlk.thisN,expBlk.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,blockInit.started,blockInit.stopped,trlInit.started,trlInit.stopped,fixationCircle.started,fixationCircle.stopped,stim.started,stim.stopped,stimT,preCueRest.started,preCueRest.stopped,retrocue.started,retrocue.stopped,delayCode_2.started,delayCode_2.stopped,ITI.started,ITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.04848390002734959,0.048778400057926774,,,,,,,,,,,,,,,,,,257522,001,2025-05-27_19h47.14.789,KeoghRevisedRetrocueTask,2024.2.4,75.56871119966897,2025-05-27 19h47.19.902364 -0700,
0,0,0,0,0,0,0,0,0,0,0,0.05807430006098002,,,,0.048934999969787896,0.04907529999036342,0.04942819999996573,0.04959529999177903,0.05898079997859895,0.549784200033173,0.7125741000054404,3.6866577999899164,3,3.703632800024934,4.187050500069745,4.197128599975258,4.687455000006594,4.702916000038385,4.703107299981639,4.716564700007439,4.7167276999680325,257522,001,2025-05-27_19h47.14.789,KeoghRevisedRetrocueTask,2024.2.4,75.56871119966897,2025-05-27 19h47.19.902364 -0700,
1,0,1,0,0,0,0,1,0,1,0,4.7282758000073954,,,,,,4.716996600036509,4.717123000067659,4.72950880008284,5.217266399995424,5.237477899994701,8.23231830005534,3,8.240958300069906,8.732687600073405,8.747957600047812,9.233112400048412,9.241746800020337,9.241992200026289,9.255221600062214,9.25541510002222,257522,001,2025-05-27_19h47.14.789,KeoghRevisedRetrocueTask,2024.2.4,75.56871119966897,2025-05-27 19h47.19.902364 -0700,
2,0,2,0,0,0,0,2,0,2,0,9.266656000050716,,,,,,9.255690300022252,9.255856700008735,9.267818900058046,9.756010300014168,10.037254499970004,12.997988100047223,3,13.005444400012493,13.498356400057673,13.512339900014922,13.998761900002137,14.005565500003286,14.005754600046203,14.019421600038186,14.019585100002587,257522,001,2025-05-27_19h47.14.789,KeoghRevisedRetrocueTask,2024.2.4,75.56871119966897,2025-05-27 19h47.19.902364 -0700,
3,0,3,0,0,0,0,3,0,3,0,14.03086409997195,,,,,,14.01982649997808,14.01993870001752,14.031891499995254,14.520055699977092,14.804903300013393,17.77298900007736,3,17.78461099998094,18.273332400014624,18.289989900076762,18.7737498000497,18.783983699977398,18.784125000005588,18.796136500081047,18.796247499994934,257522,001,2025-05-27_19h47.14.789,KeoghRevisedRetrocueTask,2024.2.4,75.56871119966897,2025-05-27 19h47.19.902364 -0700,
4,0,4,0,0,0,0,4,0,4,0,18.808252100017853,,,,,,18.796476799994707,18.796607100055553,18.80912360001821,19.296731400070712,19.46274710004218,22.420235799974762,3,22.429023000062443,22.9205387000693,22.93321480008308,23.420878399978392,23.428077800082974,23.428220300003886,23.440302700037137,23.440412100055255,257522,001,2025-05-27_19h47.14.789,KeoghRevisedRetrocueTask,2024.2.4,75.56871119966897,2025-05-27 19h47.19.902364 -0700,
5,0,5,,,,,5,0,5,0,23.452609200030565,,,,,,23.440643800073303,23.44075279997196,23.453484100056812,23.94086700002663,,,,,,,,,,,,,,,,,,,
