thisN,thisTrialN,thisRepN,probeMouse.x,probeMouse.y,probeMouse.leftButton,probeMouse.midButton,probeMouse.rightButton,probeMouse.time,probeMouse.mouseOnProbes,expBlk.thisRepN,expBlk.thisTrialN,expBlk.thisN,expBlk.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,blockInit.started,blockInit.stopped,trlInit.started,trlInit.stopped,fixationCircle.started,fixationCircle.stopped,stim.started,stim.stopped,stimT,preCueRest.started,preCueRest.stopped,retrocue.started,retrocue.stopped,delayCode_2.started,delayCode_2.stopped,testingBlk.started,testingBlk.stopped,trials.probeMouse.x,trials.probeMouse.y,trials.probeMouse.leftButton,trials.probeMouse.midButton,trials.probeMouse.rightButton,trials.probeMouse.time,trials.probeMouse.mouseOnProbes,rspIndex,missingRsp,ITI.started,ITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,0.13132339995354414,0.13178169983439147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953529,001,2025-06-25_13h45.59.190,KeoghRevisedRetrocueTask,2024.2.4,59.94258695777852,2025-06-25 13h46.04.810747 -0700,
0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0008333333333333334, -0.0016666666666666668, -0.0025, -0.004166666666666667, -0.004166666666666667, -0.005, -0.005833333333333334, -0.006666666666666667, -0.0075, -0.0075, -0.008333333333333333, -0.008333333333333333, -0.008333333333333333, -0.0075, -0.005833333333333334, -0.0016666666666666668, 0.004166666666666667, 0.0075, 0.011666666666666667, 0.011666666666666667, 0.013333333333333334, 0.014166666666666666, 0.014166666666666666, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015833333333333335, 0.015833333333333335, 0.015833333333333335, 0.015833333333333335, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.0175, 0.019166666666666665, 0.019166666666666665, 0.02, 0.02, 0.020833333333333332, 0.020833333333333332, 0.021666666666666667, 0.021666666666666667, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0008333333333333334, -0.0016666666666666668, -0.0025, -0.005833333333333334, -0.006666666666666667, -0.009166666666666667, -0.01, -0.011666666666666667, -0.014166666666666666, -0.015833333333333335, -0.016666666666666666, -0.018333333333333333, -0.018333333333333333, -0.019166666666666665, -0.019166666666666665, -0.019166666666666665, -0.0175, -0.016666666666666666, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.016666666666666666, -0.0175, -0.019166666666666665, -0.019166666666666665, -0.021666666666666667, -0.021666666666666667, -0.021666666666666667, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.025, -0.025833333333333333, -0.0275, -0.029166666666666667, -0.030833333333333334, -0.03166666666666667, -0.0325, -0.03333333333333333, -0.034166666666666665, -0.035, -0.03666666666666667, -0.03666666666666667, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.03147899988107383, 0.04937099991366267, 0.06500749988481402, 0.08202169998548925, 0.09861869993619621, 0.11477410001680255, 0.13236659998074174, 0.14819109998643398, 0.16480010002851486, 0.1825713999569416, 0.19834350002929568, 0.21594619983807206, 0.23218629998154938, 0.24898979999125004, 0.26572000002488494, 0.28218419989570975, 0.2986039000097662, 0.3149027999024838, 0.33224799996241927, 0.3484290998894721, 0.364684300031513, 0.38148400001227856, 0.39915860001929104, 0.41557849990203977, 0.43164699990302324, 0.44809019984677434, 0.46492429985664785, 0.4817974998150021, 0.4995218999683857, 0.5152066999580711, 0.5316161999944597, 0.5482105000410229, 0.5650632998440415, 0.5821362999267876, 0.5980344999115914, 0.614979799836874, 0.6317527999635786, 0.647857700008899, 0.6651728998403996, 0.6820745998993516, 0.6988549998495728, 0.714788599871099, 0.731611399911344, 0.7483792998827994, 0.7643273998983204, 0.7814120999537408, 0.7981326000299305, 0.8144081998616457, 0.8316116000059992, 0.8478394998237491, 0.8645650998223573, 0.8811470000073314, 0.8978245998732746, 0.9146388999652117, 0.9312140999827534, 0.9482819000259042, 0.9648680998943746, 0.9814181998372078, 0.9975685998797417, 1.0158634998369962, 1.0309867998585105, 1.0475766998715699, 1.0647517000325024, 1.0811044999863952, 1.0975659999530762, 1.1149313999339938, 1.1314411000348628, 1.153936899965629, 1.166007800027728, 1.1826000998262316, 1.1990796998143196, 1.2154476998839527, 1.2319961998146027, 1.248179899994284, 1.2651151998434216, 1.2814082999248058, 1.297648699954152, 1.3152542999014258, 1.3310129998717457, 1.3476876998320222, 1.3645138998981565, 1.3811270999722183, 1.3983801000285894, 1.4144186999183148, 1.431111899903044, 1.447656099917367, 1.4651430998928845, 1.4812691998668015, 1.4980009000282735, 1.5144619999919087, 1.5309358998201787, 1.5477755998726934, 1.56437739985995, 1.5812110998667777, 1.597661399981007, 1.6144900999497622, 1.6311353999190032, 1.6477862999308854, 1.664523599902168, 1.6811345999594778, 1.697801399976015, 1.7144524999894202, 1.7315332000143826, 1.7476274999789894, 1.764616800006479, 1.781961299944669, 1.7976738999132067, 1.8144888998940587, 1.8313390999101102, 1.8478502999059856, 1.8645597998984158, 1.8811484000179917, 1.8977436998393387, 1.9142956999130547, 1.9310725999530405, 1.9483180998358876, 1.9641766999848187, 1.9809177999850363, 1.9976490000262856, 2.0149713000282645]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0,0,0,0,0,0,0,0,0.14682589983567595,,,,0.13279039994813502,0.13303259992972016,0.1335546998307109,0.13375929999165237,0.14692749991081655,0.6342418999411166,0.6655822999309748,3.6616593999788165,3,3.6670774000231177,4.162143499823287,4.167300699977204,4.662743599852547,4.667622599983588,4.668261399958283,4.701609899988398,6.70165599999018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0008333333333333334, -0.0016666666666666668, -0.0025, -0.004166666666666667, -0.004166666666666667, -0.005, -0.005833333333333334, -0.006666666666666667, -0.0075, -0.0075, -0.008333333333333333, -0.008333333333333333, -0.008333333333333333, -0.0075, -0.005833333333333334, -0.0016666666666666668, 0.004166666666666667, 0.0075, 0.011666666666666667, 0.011666666666666667, 0.013333333333333334, 0.014166666666666666, 0.014166666666666666, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015833333333333335, 0.015833333333333335, 0.015833333333333335, 0.015833333333333335, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.0175, 0.019166666666666665, 0.019166666666666665, 0.02, 0.02, 0.020833333333333332, 0.020833333333333332, 0.021666666666666667, 0.021666666666666667, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.0225, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666, 0.024166666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0008333333333333334, -0.0016666666666666668, -0.0025, -0.005833333333333334, -0.006666666666666667, -0.009166666666666667, -0.01, -0.011666666666666667, -0.014166666666666666, -0.015833333333333335, -0.016666666666666666, -0.018333333333333333, -0.018333333333333333, -0.019166666666666665, -0.019166666666666665, -0.019166666666666665, -0.0175, -0.016666666666666666, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.015833333333333335, -0.016666666666666666, -0.0175, -0.019166666666666665, -0.019166666666666665, -0.021666666666666667, -0.021666666666666667, -0.021666666666666667, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.025, -0.025833333333333333, -0.0275, -0.029166666666666667, -0.030833333333333334, -0.03166666666666667, -0.0325, -0.03333333333333333, -0.034166666666666665, -0.035, -0.03666666666666667, -0.03666666666666667, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.03833333333333333, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375, -0.0375]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.03147899988107383, 0.04937099991366267, 0.06500749988481402, 0.08202169998548925, 0.09861869993619621, 0.11477410001680255, 0.13236659998074174, 0.14819109998643398, 0.16480010002851486, 0.1825713999569416, 0.19834350002929568, 0.21594619983807206, 0.23218629998154938, 0.24898979999125004, 0.26572000002488494, 0.28218419989570975, 0.2986039000097662, 0.3149027999024838, 0.33224799996241927, 0.3484290998894721, 0.364684300031513, 0.38148400001227856, 0.39915860001929104, 0.41557849990203977, 0.43164699990302324, 0.44809019984677434, 0.46492429985664785, 0.4817974998150021, 0.4995218999683857, 0.5152066999580711, 0.5316161999944597, 0.5482105000410229, 0.5650632998440415, 0.5821362999267876, 0.5980344999115914, 0.614979799836874, 0.6317527999635786, 0.647857700008899, 0.6651728998403996, 0.6820745998993516, 0.6988549998495728, 0.714788599871099, 0.731611399911344, 0.7483792998827994, 0.7643273998983204, 0.7814120999537408, 0.7981326000299305, 0.8144081998616457, 0.8316116000059992, 0.8478394998237491, 0.8645650998223573, 0.8811470000073314, 0.8978245998732746, 0.9146388999652117, 0.9312140999827534, 0.9482819000259042, 0.9648680998943746, 0.9814181998372078, 0.9975685998797417, 1.0158634998369962, 1.0309867998585105, 1.0475766998715699, 1.0647517000325024, 1.0811044999863952, 1.0975659999530762, 1.1149313999339938, 1.1314411000348628, 1.153936899965629, 1.166007800027728, 1.1826000998262316, 1.1990796998143196, 1.2154476998839527, 1.2319961998146027, 1.248179899994284, 1.2651151998434216, 1.2814082999248058, 1.297648699954152, 1.3152542999014258, 1.3310129998717457, 1.3476876998320222, 1.3645138998981565, 1.3811270999722183, 1.3983801000285894, 1.4144186999183148, 1.431111899903044, 1.447656099917367, 1.4651430998928845, 1.4812691998668015, 1.4980009000282735, 1.5144619999919087, 1.5309358998201787, 1.5477755998726934, 1.56437739985995, 1.5812110998667777, 1.597661399981007, 1.6144900999497622, 1.6311353999190032, 1.6477862999308854, 1.664523599902168, 1.6811345999594778, 1.697801399976015, 1.7144524999894202, 1.7315332000143826, 1.7476274999789894, 1.764616800006479, 1.781961299944669, 1.7976738999132067, 1.8144888998940587, 1.8313390999101102, 1.8478502999059856, 1.8645597998984158, 1.8811484000179917, 1.8977436998393387, 1.9142956999130547, 1.9310725999530405, 1.9483180998358876, 1.9641766999848187, 1.9809177999850363, 1.9976490000262856, 2.0149713000282645]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1,True,6.7286767000332475,6.728881299961358,953529,001,2025-06-25_13h45.59.190,KeoghRevisedRetrocueTask,2024.2.4,59.94258695777852,2025-06-25 13h46.04.810747 -0700,
