thisN,thisTrialN,thisRepN,probeMouse.x,probeMouse.y,probeMouse.leftButton,probeMouse.midButton,probeMouse.rightButton,probeMouse.time,probeMouse.mouseOnProbes,expBlk.thisRepN,expBlk.thisTrialN,expBlk.thisN,expBlk.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,blockInit.started,blockInit.stopped,trlInit.started,trlInit.stopped,TRIALID,Unnamed: 0,leftCategory,leftImagePath,rightCategory,rightImagePath,cuedItem,distance,fixationCircle.started,fixationCircle.stopped,stim.started,stim.stopped,stimT,preCueRest.started,preCueRest.stopped,retrocue.started,retrocue.stopped,delayCode_2.started,delayCode_2.stopped,testingBlk.started,testingBlk.stopped,trials.probeMouse.x,trials.probeMouse.y,trials.probeMouse.leftButton,trials.probeMouse.midButton,trials.probeMouse.rightButton,trials.probeMouse.time,trials.probeMouse.mouseOnProbes,rspIndex,missingRsp,ITI.started,ITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,0.2513147999998182,0.2519176000059815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917059,001,2025-06-30_09h22.40.441,KeoghRevisedRetrocueTask,2024.2.4,59.995128396893314,2025-06-30 09h23.36.338968 -0700,
0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004166666666666667, -0.004166666666666667, 0.0008333333333333334, 0.014166666666666666, 0.028333333333333332, 0.04666666666666667, 0.056666666666666664, 0.06416666666666666, 0.075, 0.08, 0.08166666666666667, 0.08333333333333333, 0.08416666666666667, 0.08416666666666667, 0.085, 0.085, 0.085, 0.085, 0.085, 0.08583333333333333, 0.08583333333333333, 0.08583333333333333, 0.08583333333333333, 0.08666666666666667, 0.08666666666666667, 0.08833333333333333, 0.08916666666666667, 0.09, 0.09166666666666666, 0.0925, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.030833333333333334, -0.045, -0.06416666666666666, -0.09083333333333334, -0.1125, -0.135, -0.14583333333333334, -0.1525, -0.1575, -0.15916666666666668, -0.16083333333333333, -0.16166666666666665, -0.16166666666666665, -0.16166666666666665, -0.16166666666666665, -0.16166666666666665, -0.1625, -0.1625, -0.1625, -0.1625, -0.16333333333333333, -0.16333333333333333, -0.16333333333333333, -0.16333333333333333, -0.16416666666666666, -0.16666666666666666, -0.1675, -0.16833333333333333, -0.17, -0.17166666666666666, -0.17416666666666666, -0.17583333333333334, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.031306200005928986, 0.04779540000890847, 0.06462370000372175, 0.08129539999936242, 0.09796290000667796, 0.11464350001187995, 0.13141870000981726, 0.1481878000049619, 0.16479230001277756, 0.18172390000836458, 0.19828410001355223, 0.21487880000495352, 0.23184000000765081, 0.2482268000021577, 0.26499610001337714, 0.281651299999794, 0.2986008000007132, 0.3153957000031369, 0.33171450000372715, 0.34851210001215804, 0.36526280001271516, 0.38189790000615176, 0.39877280000655446, 0.415181800010032, 0.43196220000390895, 0.4484454000048572, 0.4662335000029998, 0.48300960000779014, 0.4994376000104239, 0.5165815000073053, 0.5323515000054613, 0.5497268000035547, 0.5664140000008047, 0.5828032999997959, 0.6002477000001818, 0.616239900002256, 0.6336677000072086, 0.6494138000125531, 0.6661329000053229, 0.6823106000083499, 0.7002725000056671, 0.7158417000027839, 0.7329863000049954, 0.7493673999997554, 0.7660389000084251, 0.7830336000042735, 0.7999927000055322, 0.8159260000102222, 0.8327802999992855, 0.8494074000045657, 0.866661700012628, 0.8833486000075936, 0.9002477000030922, 0.9174742000031983, 0.9339550000004238, 0.9499792999995407, 0.9678074000112247, 0.9836630000063451, 1.000749500002712, 1.0164112000056775, 1.0330839000089327, 1.0498444000113523, 1.066508400006569, 1.0832365000096615, 1.0997730000090087, 1.1165576000057627, 1.1343177000089781]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0,0,0,0,0,0,0,0,0.27496870000322815,,,,0.2531121000065468,0.25360640000144485,0.2567905000032624,0.2573261000070488,"('917059', 0, 0)",0,cube,stimuli\cubes_resized\near_left_three.jpg,cube,stimuli\cubes_resized\near_left_two.jpg,right,near,0.27510240000265185,0.7579393000050914,0.7917570999998134,3.787770399998408,3,3.7918550000031246,4.28851769999892,4.293920800002525,4.790178299997933,6.795446799995261,6.796216900009313,6.814641799996025,7.935127100005047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004166666666666667, -0.004166666666666667, 0.0008333333333333334, 0.014166666666666666, 0.028333333333333332, 0.04666666666666667, 0.056666666666666664, 0.06416666666666666, 0.075, 0.08, 0.08166666666666667, 0.08333333333333333, 0.08416666666666667, 0.08416666666666667, 0.085, 0.085, 0.085, 0.085, 0.085, 0.08583333333333333, 0.08583333333333333, 0.08583333333333333, 0.08583333333333333, 0.08666666666666667, 0.08666666666666667, 0.08833333333333333, 0.08916666666666667, 0.09, 0.09166666666666666, 0.0925, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334, 0.09333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.030833333333333334, -0.045, -0.06416666666666666, -0.09083333333333334, -0.1125, -0.135, -0.14583333333333334, -0.1525, -0.1575, -0.15916666666666668, -0.16083333333333333, -0.16166666666666665, -0.16166666666666665, -0.16166666666666665, -0.16166666666666665, -0.16166666666666665, -0.1625, -0.1625, -0.1625, -0.1625, -0.16333333333333333, -0.16333333333333333, -0.16333333333333333, -0.16333333333333333, -0.16416666666666666, -0.16666666666666666, -0.1675, -0.16833333333333333, -0.17, -0.17166666666666666, -0.17416666666666666, -0.17583333333333334, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667, -0.17666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.031306200005928986, 0.04779540000890847, 0.06462370000372175, 0.08129539999936242, 0.09796290000667796, 0.11464350001187995, 0.13141870000981726, 0.1481878000049619, 0.16479230001277756, 0.18172390000836458, 0.19828410001355223, 0.21487880000495352, 0.23184000000765081, 0.2482268000021577, 0.26499610001337714, 0.281651299999794, 0.2986008000007132, 0.3153957000031369, 0.33171450000372715, 0.34851210001215804, 0.36526280001271516, 0.38189790000615176, 0.39877280000655446, 0.415181800010032, 0.43196220000390895, 0.4484454000048572, 0.4662335000029998, 0.48300960000779014, 0.4994376000104239, 0.5165815000073053, 0.5323515000054613, 0.5497268000035547, 0.5664140000008047, 0.5828032999997959, 0.6002477000001818, 0.616239900002256, 0.6336677000072086, 0.6494138000125531, 0.6661329000053229, 0.6823106000083499, 0.7002725000056671, 0.7158417000027839, 0.7329863000049954, 0.7493673999997554, 0.7660389000084251, 0.7830336000042735, 0.7999927000055322, 0.8159260000102222, 0.8327802999992855, 0.8494074000045657, 0.866661700012628, 0.8833486000075936, 0.9002477000030922, 0.9174742000031983, 0.9339550000004238, 0.9499792999995407, 0.9678074000112247, 0.9836630000063451, 1.000749500002712, 1.0164112000056775, 1.0330839000089327, 1.0498444000113523, 1.066508400006569, 1.0832365000096615, 1.0997730000090087, 1.1165576000057627, 1.1343177000089781]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1,True,7.952506500005256,7.952955700005987,917059,001,2025-06-30_09h22.40.441,KeoghRevisedRetrocueTask,2024.2.4,59.995128396893314,2025-06-30 09h23.36.338968 -0700,
1,0,1,"[0.0, 0.0, 0.0, -0.0008333333333333334, -0.0008333333333333334, -0.0016666666666666668, -0.0016666666666666668, -0.0025, -0.0025, -0.0025, -0.0025, -0.0025, -0.0025, -0.0033333333333333335, -0.0033333333333333335, -0.006666666666666667, -0.0125, -0.0175, -0.0033333333333333335, 0.019166666666666665, 0.0425, 0.06333333333333334, 0.065, 0.06916666666666667, 0.075, 0.07916666666666666, 0.0775, 0.0725, 0.0625, 0.051666666666666666, 0.04583333333333333, 0.035, 0.03, 0.0275, 0.025833333333333333, 0.025833333333333333, 0.025833333333333333, 0.028333333333333332, 0.03166666666666667, 0.04, 0.04416666666666667, 0.050833333333333335, 0.05416666666666667, 0.058333333333333334, 0.060833333333333336, 0.060833333333333336, 0.060833333333333336, 0.06166666666666667, 0.06166666666666667, 0.06166666666666667, 0.06166666666666667, 0.06166666666666667, 0.06333333333333334, 0.0675, 0.07083333333333333, 0.07333333333333333, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666]","[0.0, 0.0, 0.0, 0.0008333333333333334, 0.0008333333333333334, 0.0016666666666666668, 0.0025, 0.0025, 0.0033333333333333335, 0.004166666666666667, 0.004166666666666667, 0.005, 0.005, 0.005, 0.005, 0.0, -0.0275, -0.0825, -0.20583333333333334, -0.27166666666666667, -0.31, -0.32416666666666666, -0.32416666666666666, -0.31833333333333336, -0.3075, -0.29333333333333333, -0.2725, -0.25916666666666666, -0.24833333333333332, -0.2475, -0.2475, -0.25083333333333335, -0.2525, -0.25333333333333335, -0.25333333333333335, -0.25333333333333335, -0.25166666666666665, -0.2475, -0.2425, -0.23416666666666666, -0.22916666666666666, -0.22333333333333333, -0.22166666666666668, -0.22, -0.21833333333333332, -0.2175, -0.2175, -0.2175, -0.2175, -0.2175, -0.2175, -0.21666666666666667, -0.21583333333333332, -0.2125, -0.21083333333333334, -0.20916666666666667, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.025466599996434525, 0.042148599997744896, 0.05958960000134539, 0.07552769999892917, 0.09278599999379367, 0.1096584999904735, 0.12600609999208245, 0.1427413999917917, 0.15944750000198837, 0.1756903999921633, 0.19277239999792073, 0.2092899999988731, 0.2263325999956578, 0.24258999999437947, 0.2602539999934379, 0.27630430000135675, 0.2930690999928629, 0.30958789998840075, 0.3266686999995727, 0.3431755999918096, 0.3860069999936968, 0.4014842999895336, 0.4188222999946447, 0.4351186999992933, 0.4517345999920508, 0.46893940000154544, 0.48588929999095853, 0.5029165000014473, 0.5192282999923918, 0.5354081999976188, 0.5520513999945251, 0.5685936999943806, 0.5853616999957012, 0.6019813999882899, 0.6183599999931175, 0.6350358999916352, 0.6520867999934126, 0.6689178999949945, 0.6856329000002006, 0.7026610999892, 0.7192081999965012, 0.7355188999936217, 0.7525429999950575, 0.7690104999928735, 0.7856120999931591, 0.8020298999908846, 0.819395499987877, 0.8351898999972036, 0.8521743999881437, 0.8688140000012936, 0.8859040999959689, 0.9026528999966104, 0.9198972000012873, 0.9358869999996386, 0.9526935999892885, 0.9694233999907738, 0.9855264999932842, 1.0021997000003466, 1.0188217999966582, 1.0357670999947004, 1.052369400000316, 1.0691216999985045, 1.0858707000006689, 1.1026455999963218, 1.1191628999949899, 1.135889999990468, 1.1526452999969479, 1.1693583999876864, 1.1863649000006262, 1.2027430000016466, 1.2193288999988, 1.2360131999885198, 1.2527349000010872, 1.269391399997403, 1.2863294999988284, 1.303543499991065, 1.319657100000768, 1.3363800999941304, 1.3528799999912735, 1.3697314000019105, 1.3866138000012143, 1.403885599997011]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0,0,0,0,1,0,1,0,7.9663012999953935,,,,,,7.953710000001593,7.954052400004002,"('917059', 1, 0)",1,cube,stimuli\cubes_resized\near_right_three.jpg,cube,stimuli\cubes_resized\near_center_four.jpg,right,near,7.96644699999888,8.454727200005436,8.484562700003153,11.481100400007563,3,11.484708000003593,11.981862300002831,11.986342799995327,12.482640300004277,14.486638900008984,14.487270400000853,14.499221200007014,15.895450800002436,"[0.0, 0.0, 0.0, -0.0008333333333333334, -0.0008333333333333334, -0.0016666666666666668, -0.0016666666666666668, -0.0025, -0.0025, -0.0025, -0.0025, -0.0025, -0.0025, -0.0033333333333333335, -0.0033333333333333335, -0.006666666666666667, -0.0125, -0.0175, -0.0033333333333333335, 0.019166666666666665, 0.0425, 0.06333333333333334, 0.065, 0.06916666666666667, 0.075, 0.07916666666666666, 0.0775, 0.0725, 0.0625, 0.051666666666666666, 0.04583333333333333, 0.035, 0.03, 0.0275, 0.025833333333333333, 0.025833333333333333, 0.025833333333333333, 0.028333333333333332, 0.03166666666666667, 0.04, 0.04416666666666667, 0.050833333333333335, 0.05416666666666667, 0.058333333333333334, 0.060833333333333336, 0.060833333333333336, 0.060833333333333336, 0.06166666666666667, 0.06166666666666667, 0.06166666666666667, 0.06166666666666667, 0.06166666666666667, 0.06333333333333334, 0.0675, 0.07083333333333333, 0.07333333333333333, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666, 0.07666666666666666]","[0.0, 0.0, 0.0, 0.0008333333333333334, 0.0008333333333333334, 0.0016666666666666668, 0.0025, 0.0025, 0.0033333333333333335, 0.004166666666666667, 0.004166666666666667, 0.005, 0.005, 0.005, 0.005, 0.0, -0.0275, -0.0825, -0.20583333333333334, -0.27166666666666667, -0.31, -0.32416666666666666, -0.32416666666666666, -0.31833333333333336, -0.3075, -0.29333333333333333, -0.2725, -0.25916666666666666, -0.24833333333333332, -0.2475, -0.2475, -0.25083333333333335, -0.2525, -0.25333333333333335, -0.25333333333333335, -0.25333333333333335, -0.25166666666666665, -0.2475, -0.2425, -0.23416666666666666, -0.22916666666666666, -0.22333333333333333, -0.22166666666666668, -0.22, -0.21833333333333332, -0.2175, -0.2175, -0.2175, -0.2175, -0.2175, -0.2175, -0.21666666666666667, -0.21583333333333332, -0.2125, -0.21083333333333334, -0.20916666666666667, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334, -0.20833333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.025466599996434525, 0.042148599997744896, 0.05958960000134539, 0.07552769999892917, 0.09278599999379367, 0.1096584999904735, 0.12600609999208245, 0.1427413999917917, 0.15944750000198837, 0.1756903999921633, 0.19277239999792073, 0.2092899999988731, 0.2263325999956578, 0.24258999999437947, 0.2602539999934379, 0.27630430000135675, 0.2930690999928629, 0.30958789998840075, 0.3266686999995727, 0.3431755999918096, 0.3860069999936968, 0.4014842999895336, 0.4188222999946447, 0.4351186999992933, 0.4517345999920508, 0.46893940000154544, 0.48588929999095853, 0.5029165000014473, 0.5192282999923918, 0.5354081999976188, 0.5520513999945251, 0.5685936999943806, 0.5853616999957012, 0.6019813999882899, 0.6183599999931175, 0.6350358999916352, 0.6520867999934126, 0.6689178999949945, 0.6856329000002006, 0.7026610999892, 0.7192081999965012, 0.7355188999936217, 0.7525429999950575, 0.7690104999928735, 0.7856120999931591, 0.8020298999908846, 0.819395499987877, 0.8351898999972036, 0.8521743999881437, 0.8688140000012936, 0.8859040999959689, 0.9026528999966104, 0.9198972000012873, 0.9358869999996386, 0.9526935999892885, 0.9694233999907738, 0.9855264999932842, 1.0021997000003466, 1.0188217999966582, 1.0357670999947004, 1.052369400000316, 1.0691216999985045, 1.0858707000006689, 1.1026455999963218, 1.1191628999949899, 1.135889999990468, 1.1526452999969479, 1.1693583999876864, 1.1863649000006262, 1.2027430000016466, 1.2193288999988, 1.2360131999885198, 1.2527349000010872, 1.269391399997403, 1.2863294999988284, 1.303543499991065, 1.319657100000768, 1.3363800999941304, 1.3528799999912735, 1.3697314000019105, 1.3866138000012143, 1.403885599997011]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1,True,15.912750400006189,15.91312850000395,917059,001,2025-06-30_09h22.40.441,KeoghRevisedRetrocueTask,2024.2.4,59.995128396893314,2025-06-30 09h23.36.338968 -0700,
