thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixation.started,fixation.stopped,showStimuli.started,showStimuli.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004448899999260902,0.004618899896740913,,,,,259877,001,2025-04-27_17h43.38.028,KeoghRevisedRetrocueTask,2024.2.4,75.71432676377594,2025-04-27 17h43.41.363375 -0700,
,,,,0.5335077999625355,0.5337890000082552,,,259877,001,2025-04-27_17h43.38.028,KeoghRevisedRetrocueTask,2024.2.4,75.71432676377594,2025-04-27 17h43.41.363375 -0700,
,,,,,,2.7140157998073846,2.7143061999231577,259877,001,2025-04-27_17h43.38.028,KeoghRevisedRetrocueTask,2024.2.4,75.71432676377594,2025-04-27 17h43.41.363375 -0700,
