thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixationCircle.started,fixationCircle.stopped,retrocue.started,retrocue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019275499998911982,0.019731799999135546,,,,,551712,001,2025-04-28_15h24.31.709,KeoghRevisedRetrocueTask,2024.2.4,59.97494246849581,2025-04-28 15h24.35.505720 -0700,
,,,,3.051266599999508,3.0517753999993147,,,551712,001,2025-04-28_15h24.31.709,KeoghRevisedRetrocueTask,2024.2.4,59.97494246849581,2025-04-28 15h24.35.505720 -0700,
,,,,,,5.118216899998515,5.118493599999056,551712,001,2025-04-28_15h24.31.709,KeoghRevisedRetrocueTask,2024.2.4,59.97494246849581,2025-04-28 15h24.35.505720 -0700,
