thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixationCircle.started,fixationCircle.stopped,retrocue.started,retrocue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.016792599999462254,0.017472300001827534,,,,,203633,001,2025-04-28_15h12.48.343,KeoghRevisedRetrocueTask,2024.2.4,60.13670275312171,2025-04-28 15h12.52.764907 -0700,
,,,,3.06787759999861,3.0683953000007023,,,203633,001,2025-04-28_15h12.48.343,KeoghRevisedRetrocueTask,2024.2.4,60.13670275312171,2025-04-28 15h12.52.764907 -0700,
,,,,,,3.081111100000271,3.081537699999899,203633,001,2025-04-28_15h12.48.343,KeoghRevisedRetrocueTask,2024.2.4,60.13670275312171,2025-04-28 15h12.52.764907 -0700,
