thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixation.started,fixation.stopped,showStimuli.started,showStimuli.stopped,retrocue.started,retrocue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008684400003403425,0.008859900059178472,,,,,,,015538,001,2025-04-27_17h52.49.623,KeoghRevisedRetrocueTask,2024.2.4,75.9552897198028,2025-04-27 17h52.53.124462 -0700,
,,,,0.5233672999311239,0.5236601999495178,,,,,015538,001,2025-04-27_17h52.49.623,KeoghRevisedRetrocueTask,2024.2.4,75.9552897198028,2025-04-27 17h52.53.124462 -0700,
,,,,,,2.732829699991271,2.7331091000232846,,,015538,001,2025-04-27_17h52.49.623,KeoghRevisedRetrocueTask,2024.2.4,75.9552897198028,2025-04-27 17h52.53.124462 -0700,
,,,,,,,,2.7447963999584317,2.7449792998377234,015538,001,2025-04-27_17h52.49.623,KeoghRevisedRetrocueTask,2024.2.4,75.9552897198028,2025-04-27 17h52.53.124462 -0700,
