thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixationCircle.started,fixationCircle.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.014276500001869863,0.01486260000092443,,,205229,001,2025-04-28_15h22.39.292,KeoghRevisedRetrocueTask,2024.2.4,59.865577831591835,2025-04-28 15h22.42.846898 -0700,
,,,,3.047349500000564,3.047851500003162,205229,001,2025-04-28_15h22.39.292,KeoghRevisedRetrocueTask,2024.2.4,59.865577831591835,2025-04-28 15h22.42.846898 -0700,
