thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixationCross.started,FixCross.started,FixCross.stopped,fixationCross.stopped,retrocue.started,retrocue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.015144000000873348,0.015599099999235477,,,,,,,101633,001,2025-04-28_14h56.15.456,KeoghRevisedRetrocueTask,2024.2.4,59.923693169271395,2025-04-28 14h56.19.358232 -0700,
,,,,0.015633999999408843,0.02916449999975157,3.028712800001813,3.0141481999999087,,,101633,001,2025-04-28_14h56.15.456,KeoghRevisedRetrocueTask,2024.2.4,59.923693169271395,2025-04-28 14h56.19.358232 -0700,
,,,,,,,,3.0141924000017752,3.0144562999994378,101633,001,2025-04-28_14h56.15.456,KeoghRevisedRetrocueTask,2024.2.4,59.923693169271395,2025-04-28 14h56.19.358232 -0700,
