thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixationCross.started,FixCross.started,FixCross.stopped,fixationCross.stopped,retrocue.started,retrocue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01814849999936996,0.018585899997560773,,,,,,,869293,001,2025-04-28_14h56.39.858,KeoghRevisedRetrocueTask,2024.2.4,60.33444590056607,2025-04-28 14h56.43.572713 -0700,
,,,,0.01862079999773414,0.031955599999491824,3.031611200000043,3.017564300000231,,,869293,001,2025-04-28_14h56.39.858,KeoghRevisedRetrocueTask,2024.2.4,60.33444590056607,2025-04-28 14h56.43.572713 -0700,
,,,,,,,,3.0176107000006596,3.017867300000944,869293,001,2025-04-28_14h56.39.858,KeoghRevisedRetrocueTask,2024.2.4,60.33444590056607,2025-04-28 14h56.43.572713 -0700,
