thisRow.t,notes,loadExpVar.started,loadExpVar.stopped,fixationCircle.started,fixationCircle.stopped,retrocue.started,retrocue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.017735200002789497,0.0184268000011798,,,,,776956,001,2025-04-28_15h21.19.121,KeoghRevisedRetrocueTask,2024.2.4,60.202774987112655,2025-04-28 15h21.23.218855 -0700,
,,,,3.0492895000024873,3.0498067000007723,,,776956,001,2025-04-28_15h21.19.121,KeoghRevisedRetrocueTask,2024.2.4,60.202774987112655,2025-04-28 15h21.23.218855 -0700,
,,,,,,3.066628100001253,3.067281700001331,776956,001,2025-04-28_15h21.19.121,KeoghRevisedRetrocueTask,2024.2.4,60.202774987112655,2025-04-28 15h21.23.218855 -0700,
